Iterations,Velocity,Newton Energy,Gradient Energy,Gradient Mass Energy,Newton Direction L2,Newton Direction Linf,Newton Direction Mass Norm
2,1.92E-07,3.27E-18,5.98E-18,1.86E-17,1.86E-18,1.20E-09,6.69E-18
2,1.94E-07,3.35E-18,6.16E-18,1.91E-17,1.90E-18,1.21E-09,6.78E-18
2,1.96E-07,3.43E-18,6.33E-18,1.95E-17,1.93E-18,1.21E-09,6.87E-18
2,1.98E-07,3.50E-18,6.51E-18,1.99E-17,1.96E-18,1.22E-09,6.96E-18
2,2.00E-07,3.58E-18,6.69E-18,2.04E-17,1.99E-18,1.23E-09,7.05E-18
2,2.02E-07,3.65E-18,6.87E-18,2.08E-17,2.02E-18,1.23E-09,7.13E-18
2,2.04E-07,3.73E-18,7.05E-18,2.12E-17,2.05E-18,1.23E-09,7.21E-18
2,2.06E-07,3.80E-18,7.23E-18,2.17E-17,2.08E-18,1.24E-09,7.29E-18
2,2.08E-07,3.87E-18,7.41E-18,2.21E-17,2.11E-18,1.24E-09,7.36E-18
2,2.10E-07,3.95E-18,7.59E-18,2.25E-17,2.14E-18,1.24E-09,7.43E-18
2,2.12E-07,4.02E-18,7.77E-18,2.30E-17,2.17E-18,1.25E-09,7.50E-18
2,2.14E-07,4.09E-18,7.95E-18,2.34E-17,2.19E-18,1.25E-09,7.56E-18
2,2.16E-07,4.16E-18,8.14E-18,2.38E-17,2.22E-18,1.25E-09,7.63E-18
2,2.18E-07,4.23E-18,8.32E-18,2.43E-17,2.24E-18,1.25E-09,7.68E-18
2,2.20E-07,4.30E-18,8.50E-18,2.47E-17,2.27E-18,1.26E-09,7.74E-18
2,2.21E-07,4.37E-18,8.68E-18,2.51E-17,2.29E-18,1.26E-09,7.79E-18
2,2.23E-07,4.43E-18,8.87E-18,2.55E-17,2.31E-18,1.26E-09,7.84E-18
2,2.25E-07,4.50E-18,9.05E-18,2.60E-17,2.33E-18,1.26E-09,7.89E-18
2,2.26E-07,4.56E-18,9.23E-18,2.64E-17,2.35E-18,1.26E-09,7.93E-18
2,2.28E-07,4.62E-18,9.41E-18,2.68E-17,2.37E-18,1.26E-09,7.97E-18
2,2.29E-07,4.69E-18,9.59E-18,2.72E-17,2.39E-18,1.26E-09,8.00E-18
2,2.31E-07,4.75E-18,9.76E-18,2.76E-17,2.41E-18,1.25E-09,8.04E-18
2,2.32E-07,4.81E-18,9.94E-18,2.80E-17,2.43E-18,1.25E-09,8.07E-18
2,2.34E-07,4.86E-18,1.01E-17,2.84E-17,2.44E-18,1.25E-09,8.09E-18
2,2.35E-07,4.92E-18,1.03E-17,2.88E-17,2.46E-18,1.25E-09,8.12E-18
2,2.36E-07,4.97E-18,1.05E-17,2.92E-17,2.47E-18,1.25E-09,8.14E-18
2,2.38E-07,5.03E-18,1.06E-17,2.96E-17,2.48E-18,1.24E-09,8.16E-18
2,2.39E-07,5.08E-18,1.08E-17,2.99E-17,2.50E-18,1.24E-09,8.17E-18
2,2.40E-07,5.13E-18,1.10E-17,3.03E-17,2.51E-18,1.24E-09,8.18E-18
2,2.41E-07,5.18E-18,1.11E-17,3.07E-17,2.52E-18,1.24E-09,8.19E-18
2,2.42E-07,5.22E-18,1.13E-17,3.10E-17,2.52E-18,1.23E-09,8.20E-18
2,2.43E-07,5.27E-18,1.14E-17,3.14E-17,2.53E-18,1.23E-09,8.20E-18
2,2.44E-07,5.31E-18,1.16E-17,3.18E-17,2.54E-18,1.22E-09,8.20E-18
2,2.45E-07,5.35E-18,1.17E-17,3.21E-17,2.55E-18,1.22E-09,8.20E-18
2,2.46E-07,5.39E-18,1.19E-17,3.24E-17,2.55E-18,1.21E-09,8.20E-18
2,2.47E-07,5.42E-18,1.20E-17,3.28E-17,2.55E-18,1.21E-09,8.19E-18
2,2.48E-07,5.46E-18,1.22E-17,3.31E-17,2.56E-18,1.20E-09,8.18E-18
2,2.48E-07,5.49E-18,1.23E-17,3.34E-17,2.56E-18,1.20E-09,8.17E-18
2,2.49E-07,5.52E-18,1.24E-17,3.37E-17,2.56E-18,1.19E-09,8.15E-18
2,2.50E-07,5.55E-18,1.26E-17,3.40E-17,2.56E-18,1.19E-09,8.13E-18
2,2.50E-07,5.58E-18,1.27E-17,3.43E-17,2.56E-18,1.18E-09,8.11E-18
2,2.51E-07,5.60E-18,1.28E-17,3.46E-17,2.56E-18,1.17E-09,8.09E-18
2,2.51E-07,5.62E-18,1.29E-17,3.49E-17,2.55E-18,1.17E-09,8.07E-18
2,2.52E-07,5.64E-18,1.30E-17,3.51E-17,2.55E-18,1.16E-09,8.04E-18
2,2.52E-07,5.66E-18,1.31E-17,3.54E-17,2.54E-18,1.15E-09,8.01E-18
2,2.53E-07,5.67E-18,1.32E-17,3.56E-17,2.54E-18,1.15E-09,7.98E-18
2,2.53E-07,5.69E-18,1.33E-17,3.59E-17,2.53E-18,1.14E-09,7.94E-18
2,2.53E-07,5.70E-18,1.34E-17,3.61E-17,2.52E-18,1.13E-09,7.91E-18
2,2.53E-07,5.70E-18,1.35E-17,3.63E-17,2.52E-18,1.12E-09,7.87E-18
2,2.53E-07,5.71E-18,1.36E-17,3.65E-17,2.51E-18,1.12E-09,7.83E-18
2,2.53E-07,5.71E-18,1.37E-17,3.67E-17,2.50E-18,1.11E-09,7.79E-18
2,2.53E-07,5.72E-18,1.37E-17,3.69E-17,2.48E-18,1.10E-09,7.74E-18
2,2.53E-07,5.72E-18,1.38E-17,3.70E-17,2.47E-18,1.09E-09,7.70E-18
2,2.53E-07,5.71E-18,1.38E-17,3.72E-17,2.46E-18,1.08E-09,7.65E-18
2,2.53E-07,5.71E-18,1.39E-17,3.74E-17,2.44E-18,1.08E-09,7.60E-18
2,2.53E-07,5.70E-18,1.39E-17,3.75E-17,2.43E-18,1.07E-09,7.54E-18
2,2.53E-07,5.69E-18,1.40E-17,3.76E-17,2.41E-18,1.06E-09,7.49E-18
2,2.53E-07,5.68E-18,1.40E-17,3.77E-17,2.40E-18,1.05E-09,7.44E-18
2,2.52E-07,5.66E-18,1.40E-17,3.78E-17,2.38E-18,1.04E-09,7.38E-18
2,2.52E-07,5.64E-18,1.41E-17,3.79E-17,2.36E-18,1.03E-09,7.32E-18
2,2.52E-07,5.62E-18,1.41E-17,3.80E-17,2.35E-18,1.02E-09,7.26E-18
2,2.51E-07,5.60E-18,1.41E-17,3.80E-17,2.33E-18,1.01E-09,7.20E-18
2,2.51E-07,5.58E-18,1.41E-17,3.81E-17,2.31E-18,1.00E-09,7.13E-18
2,2.50E-07,5.55E-18,1.41E-17,3.81E-17,2.29E-18,9.96E-10,7.07E-18
2,2.49E-07,5.53E-18,1.41E-17,3.81E-17,2.26E-18,9.86E-10,7.00E-18
2,2.49E-07,5.50E-18,1.41E-17,3.81E-17,2.24E-18,9.77E-10,6.94E-18
2,2.48E-07,5.46E-18,1.40E-17,3.81E-17,2.22E-18,9.67E-10,6.87E-18
2,2.47E-07,5.43E-18,1.40E-17,3.81E-17,2.20E-18,9.58E-10,6.80E-18
2,2.46E-07,5.39E-18,1.40E-17,3.80E-17,2.17E-18,9.48E-10,6.72E-18
2,2.46E-07,5.35E-18,1.39E-17,3.80E-17,2.15E-18,9.39E-10,6.65E-18
2,2.45E-07,5.31E-18,1.39E-17,3.79E-17,2.12E-18,9.29E-10,6.58E-18
2,2.44E-07,5.27E-18,1.38E-17,3.78E-17,2.10E-18,9.20E-10,6.50E-18
2,2.43E-07,5.23E-18,1.38E-17,3.77E-17,2.07E-18,9.10E-10,6.43E-18
2,2.42E-07,5.18E-18,1.37E-17,3.76E-17,2.05E-18,9.00E-10,6.35E-18
2,2.41E-07,5.13E-18,1.36E-17,3.75E-17,2.02E-18,8.91E-10,6.27E-18
2,2.39E-07,5.08E-18,1.36E-17,3.73E-17,1.99E-18,8.81E-10,6.19E-18
2,2.38E-07,5.03E-18,1.35E-17,3.72E-17,1.97E-18,8.71E-10,6.11E-18
2,2.37E-07,4.98E-18,1.34E-17,3.70E-17,1.94E-18,8.62E-10,6.03E-18
2,2.36E-07,4.93E-18,1.33E-17,3.68E-17,1.91E-18,8.52E-10,5.95E-18
2,2.34E-07,4.87E-18,1.32E-17,3.66E-17,1.88E-18,8.42E-10,5.87E-18
2,2.33E-07,4.81E-18,1.31E-17,3.64E-17,1.85E-18,8.34E-10,5.78E-18
2,2.32E-07,4.75E-18,1.30E-17,3.62E-17,1.82E-18,8.33E-10,5.70E-18
2,2.30E-07,4.69E-18,1.29E-17,3.59E-17,1.80E-18,8.32E-10,5.62E-18
2,2.29E-07,4.63E-18,1.27E-17,3.57E-17,1.77E-18,8.30E-10,5.53E-18
2,2.27E-07,4.57E-18,1.26E-17,3.54E-17,1.74E-18,8.28E-10,5.44E-18
2,2.26E-07,4.50E-18,1.25E-17,3.51E-17,1.71E-18,8.26E-10,5.36E-18
2,2.24E-07,4.44E-18,1.23E-17,3.48E-17,1.68E-18,8.24E-10,5.27E-18
2,2.22E-07,4.37E-18,1.22E-17,3.45E-17,1.65E-18,8.21E-10,5.19E-18
2,2.20E-07,4.31E-18,1.21E-17,3.42E-17,1.62E-18,8.18E-10,5.10E-18
2,2.19E-07,4.24E-18,1.19E-17,3.38E-17,1.59E-18,8.15E-10,5.01E-18
2,2.17E-07,4.17E-18,1.17E-17,3.35E-17,1.56E-18,8.12E-10,4.92E-18
2,2.15E-07,4.10E-18,1.16E-17,3.31E-17,1.53E-18,8.08E-10,4.83E-18
2,2.13E-07,4.03E-18,1.14E-17,3.27E-17,1.50E-18,8.04E-10,4.75E-18
2,2.11E-07,3.96E-18,1.13E-17,3.23E-17,1.46E-18,8.00E-10,4.66E-18
2,2.09E-07,3.88E-18,1.11E-17,3.19E-17,1.43E-18,7.96E-10,4.57E-18
2,2.07E-07,3.81E-18,1.09E-17,3.15E-17,1.40E-18,7.91E-10,4.48E-18
2,2.05E-07,3.74E-18,1.08E-17,3.11E-17,1.37E-18,7.87E-10,4.39E-18
2,2.03E-07,3.66E-18,1.06E-17,3.07E-17,1.34E-18,7.82E-10,4.30E-18
2,2.01E-07,3.59E-18,1.04E-17,3.02E-17,1.31E-18,7.76E-10,4.22E-18
2,1.99E-07,3.52E-18,1.02E-17,2.98E-17,1.28E-18,7.71E-10,4.13E-18
2,1.97E-07,3.44E-18,1.00E-17,2.93E-17,1.25E-18,7.65E-10,4.04E-18
2,1.95E-07,3.37E-18,9.84E-18,2.88E-17,1.22E-18,7.59E-10,3.95E-18
2,1.93E-07,3.29E-18,9.65E-18,2.84E-17,1.19E-18,7.53E-10,3.86E-18
2,1.91E-07,3.22E-18,9.46E-18,2.79E-17,1.16E-18,7.47E-10,3.78E-18
2,1.88E-07,3.14E-18,9.26E-18,2.74E-17,1.14E-18,7.41E-10,3.69E-18
2,1.86E-07,3.07E-18,9.07E-18,2.69E-17,1.11E-18,7.34E-10,3.60E-18
2,1.84E-07,2.99E-18,8.87E-18,2.64E-17,1.08E-18,7.27E-10,3.52E-18
2,1.82E-07,2.92E-18,8.68E-18,2.59E-17,1.05E-18,7.20E-10,3.43E-18
2,1.79E-07,2.84E-18,8.48E-18,2.53E-17,1.02E-18,7.13E-10,3.35E-18
2,1.77E-07,2.77E-18,8.28E-18,2.48E-17,9.93E-19,7.05E-10,3.27E-18
2,1.75E-07,2.69E-18,8.08E-18,2.43E-17,9.66E-19,6.98E-10,3.18E-18
2,1.72E-07,2.62E-18,7.88E-18,2.38E-17,9.38E-19,6.90E-10,3.10E-18
2,1.70E-07,2.55E-18,7.69E-18,2.32E-17,9.11E-19,6.82E-10,3.02E-18
2,1.68E-07,2.48E-18,7.49E-18,2.27E-17,8.85E-19,6.74E-10,2.94E-18
2,1.65E-07,2.40E-18,7.29E-18,2.21E-17,8.58E-19,6.66E-10,2.86E-18
2,1.63E-07,2.33E-18,7.09E-18,2.16E-17,8.32E-19,6.58E-10,2.78E-18
2,1.60E-07,2.26E-18,6.89E-18,2.11E-17,8.07E-19,6.49E-10,2.70E-18
2,1.58E-07,2.19E-18,6.70E-18,2.05E-17,7.82E-19,6.41E-10,2.62E-18
2,1.55E-07,2.12E-18,6.50E-18,2.00E-17,7.57E-19,6.32E-10,2.54E-18
2,1.53E-07,2.06E-18,6.31E-18,1.94E-17,7.33E-19,6.23E-10,2.47E-18
2,1.50E-07,1.99E-18,6.12E-18,1.89E-17,7.09E-19,6.14E-10,2.39E-18
2,1.48E-07,1.92E-18,5.93E-18,1.84E-17,6.85E-19,6.05E-10,2.32E-18
2,1.45E-07,1.86E-18,5.74E-18,1.78E-17,6.62E-19,5.96E-10,2.25E-18
2,1.43E-07,1.79E-18,5.55E-18,1.73E-17,6.39E-19,5.86E-10,2.18E-18
2,1.40E-07,1.73E-18,5.36E-18,1.67E-17,6.17E-19,5.77E-10,2.10E-18
2,1.38E-07,1.67E-18,5.18E-18,1.62E-17,5.95E-19,5.67E-10,2.04E-18
2,1.35E-07,1.61E-18,5.00E-18,1.57E-17,5.74E-19,5.58E-10,1.97E-18
2,1.33E-07,1.54E-18,4.82E-18,1.52E-17,5.53E-19,5.48E-10,1.90E-18
2,1.30E-07,1.49E-18,4.64E-18,1.47E-17,5.32E-19,5.39E-10,1.83E-18
2,1.28E-07,1.43E-18,4.47E-18,1.41E-17,5.12E-19,5.29E-10,1.77E-18
2,1.25E-07,1.37E-18,4.30E-18,1.36E-17,4.93E-19,5.19E-10,1.71E-18
2,1.22E-07,1.31E-18,4.13E-18,1.31E-17,4.73E-19,5.09E-10,1.64E-18
2,1.20E-07,1.26E-18,3.97E-18,1.27E-17,4.55E-19,4.99E-10,1.58E-18
2,1.17E-07,1.21E-18,3.81E-18,1.22E-17,4.37E-19,4.89E-10,1.52E-18
2,1.15E-07,1.16E-18,3.65E-18,1.17E-17,4.19E-19,4.79E-10,1.47E-18
2,1.12E-07,1.10E-18,3.49E-18,1.12E-17,4.02E-19,4.69E-10,1.41E-18
2,1.10E-07,1.06E-18,3.34E-18,1.08E-17,3.85E-19,4.59E-10,1.35E-18
2,1.07E-07,1.01E-18,3.19E-18,1.03E-17,3.68E-19,4.49E-10,1.30E-18
2,1.05E-07,9.60E-19,3.05E-18,9.87E-18,3.52E-19,4.39E-10,1.25E-18
2,1.02E-07,9.14E-19,2.91E-18,9.43E-18,3.37E-19,4.29E-10,1.20E-18
2,9.95E-08,8.70E-19,2.77E-18,9.01E-18,3.22E-19,4.18E-10,1.14E-18
2,9.70E-08,8.27E-19,2.64E-18,8.59E-18,3.07E-19,4.08E-10,1.10E-18
2,9.45E-08,7.85E-19,2.51E-18,8.19E-18,2.93E-19,3.98E-10,1.05E-18
2,9.20E-08,7.45E-19,2.38E-18,7.79E-18,2.80E-19,3.88E-10,1.00E-18
2,8.95E-08,7.06E-19,2.26E-18,7.41E-18,2.66E-19,3.78E-10,9.57E-19
2,8.70E-08,6.68E-19,2.14E-18,7.03E-18,2.53E-19,3.68E-10,9.13E-19
2,8.46E-08,6.32E-19,2.02E-18,6.67E-18,2.41E-19,3.58E-10,8.71E-19
2,8.22E-08,5.97E-19,1.91E-18,6.31E-18,2.29E-19,3.48E-10,8.30E-19
2,7.98E-08,5.63E-19,1.80E-18,5.97E-18,2.18E-19,3.38E-10,7.90E-19
2,7.74E-08,5.30E-19,1.70E-18,5.64E-18,2.06E-19,3.29E-10,7.52E-19
2,7.50E-08,4.99E-19,1.60E-18,5.32E-18,1.96E-19,3.19E-10,7.15E-19
2,7.27E-08,4.69E-19,1.50E-18,5.01E-18,1.85E-19,3.09E-10,6.79E-19
2,7.04E-08,4.40E-19,1.41E-18,4.71E-18,1.75E-19,2.99E-10,6.44E-19
2,6.82E-08,4.12E-19,1.32E-18,4.42E-18,1.66E-19,2.90E-10,6.11E-19
2,6.60E-08,3.86E-19,1.24E-18,4.14E-18,1.57E-19,2.80E-10,5.78E-19
2,6.38E-08,3.60E-19,1.15E-18,3.88E-18,1.48E-19,2.71E-10,5.47E-19
2,6.16E-08,3.36E-19,1.08E-18,3.62E-18,1.39E-19,2.62E-10,5.17E-19
2,5.94E-08,3.13E-19,1.00E-18,3.38E-18,1.31E-19,2.52E-10,4.89E-19
2,5.73E-08,2.91E-19,9.31E-19,3.15E-18,1.24E-19,2.46E-10,4.61E-19
2,5.52E-08,2.70E-19,8.63E-19,2.92E-18,1.16E-19,2.40E-10,4.35E-19
2,5.31E-08,2.51E-19,7.99E-19,2.71E-18,1.09E-19,2.35E-10,4.09E-19
2,5.11E-08,2.32E-19,7.38E-19,2.51E-18,1.02E-19,2.29E-10,3.85E-19
2,4.91E-08,2.14E-19,6.81E-19,2.32E-18,9.59E-20,2.24E-10,3.62E-19
2,4.71E-08,1.97E-19,6.26E-19,2.13E-18,8.98E-20,2.19E-10,3.39E-19
2,4.51E-08,1.82E-19,5.75E-19,1.96E-18,8.39E-20,2.13E-10,3.18E-19
2,4.33E-08,1.67E-19,5.26E-19,1.80E-18,7.83E-20,2.08E-10,2.98E-19
2,4.14E-08,1.53E-19,4.81E-19,1.65E-18,7.30E-20,2.03E-10,2.78E-19
2,3.96E-08,1.40E-19,4.38E-19,1.50E-18,6.80E-20,1.98E-10,2.60E-19
2,3.78E-08,1.27E-19,3.98E-19,1.37E-18,6.33E-20,1.92E-10,2.42E-19
2,3.61E-08,1.16E-19,3.61E-19,1.24E-18,5.88E-20,1.87E-10,2.26E-19
2,3.44E-08,1.05E-19,3.26E-19,1.12E-18,5.45E-20,1.82E-10,2.10E-19
2,3.27E-08,9.50E-20,2.93E-19,1.01E-18,5.04E-20,1.77E-10,1.95E-19
2,3.11E-08,8.57E-20,2.63E-19,9.11E-19,4.66E-20,1.72E-10,1.81E-19
2,2.94E-08,7.71E-20,2.36E-19,8.16E-19,4.30E-20,1.67E-10,1.67E-19
2,2.79E-08,6.92E-20,2.10E-19,7.29E-19,3.97E-20,1.61E-10,1.54E-19
2,2.63E-08,6.19E-20,1.87E-19,6.48E-19,3.65E-20,1.56E-10,1.42E-19
2,2.48E-08,5.51E-20,1.65E-19,5.74E-19,3.35E-20,1.51E-10,1.31E-19
2,2.34E-08,4.90E-20,1.45E-19,5.06E-19,3.07E-20,1.46E-10,1.20E-19
2,2.20E-08,4.33E-20,1.27E-19,4.44E-19,2.80E-20,1.41E-10,1.10E-19
2,2.06E-08,3.82E-20,1.11E-19,3.88E-19,2.56E-20,1.36E-10,1.01E-19
2,1.92E-08,3.35E-20,9.64E-20,3.37E-19,2.33E-20,1.31E-10,9.20E-20
2,1.80E-08,2.93E-20,8.32E-20,2.92E-19,2.11E-20,1.26E-10,8.38E-20
2,1.68E-08,2.55E-20,7.14E-20,2.50E-19,1.91E-20,1.21E-10,7.60E-20
2,1.56E-08,2.21E-20,6.08E-20,2.14E-19,1.73E-20,1.16E-10,6.87E-20
2,1.44E-08,1.90E-20,5.15E-20,1.81E-19,1.55E-20,1.11E-10,6.20E-20
2,1.33E-08,1.63E-20,4.32E-20,1.52E-19,1.39E-20,1.06E-10,5.57E-20
2,1.23E-08,1.39E-20,3.60E-20,1.27E-19,1.24E-20,1.01E-10,4.99E-20
2,1.13E-08,1.18E-20,2.98E-20,1.05E-19,1.10E-20,9.60E-11,4.44E-20
2,1.04E-08,9.89E-21,2.43E-20,8.62E-20,9.77E-21,9.10E-11,3.94E-20
2,9.46E-09,8.26E-21,1.97E-20,6.98E-20,8.60E-21,8.61E-11,3.48E-20
2,8.58E-09,6.84E-21,1.57E-20,5.59E-20,7.53E-21,8.12E-11,3.05E-20
2,7.75E-09,5.63E-21,1.24E-20,4.42E-20,6.55E-21,7.62E-11,2.66E-20
2,6.97E-09,4.58E-21,9.66E-21,3.45E-20,5.65E-21,7.13E-11,2.30E-20
2,6.24E-09,3.69E-21,7.38E-21,2.64E-20,4.83E-21,6.64E-11,1.97E-20
2,5.56E-09,2.95E-21,5.54E-21,1.99E-20,4.09E-21,6.15E-11,1.67E-20
2,4.93E-09,2.32E-21,4.07E-21,1.47E-20,3.43E-21,5.66E-11,1.40E-20
2,4.33E-09,1.80E-21,2.92E-21,1.06E-20,2.83E-21,5.17E-11,1.16E-20
2,3.76E-09,1.38E-21,2.04E-21,7.41E-21,2.30E-21,4.68E-11,9.41E-21
2,3.24E-09,1.03E-21,1.38E-21,5.03E-21,1.82E-21,4.19E-11,7.49E-21
2,2.76E-09,7.56E-22,8.94E-22,3.29E-21,1.41E-21,3.70E-11,5.81E-21
2,2.32E-09,5.37E-22,5.54E-22,2.06E-21,1.06E-21,3.22E-11,4.35E-21
2,1.91E-09,3.66E-22,3.25E-22,1.22E-21,7.57E-22,2.73E-11,3.12E-21
2,1.52E-09,2.35E-22,1.77E-22,6.78E-22,5.09E-22,2.24E-11,2.10E-21
2,1.16E-09,1.39E-22,8.80E-23,3.43E-22,3.11E-22,1.76E-11,1.28E-21
2,8.29E-10,7.05E-23,3.78E-23,1.51E-22,1.63E-22,1.27E-11,6.72E-22
2,5.06E-10,2.65E-23,1.24E-23,5.02E-23,6.25E-23,7.90E-12,2.58E-22
2,1.95E-10,3.95E-24,1.71E-24,6.96E-24,9.40E-24,3.06E-12,3.88E-23
2,1.12E-10,1.31E-24,5.70E-25,2.29E-24,3.12E-24,1.76E-12,1.28E-23
2,4.22E-10,1.84E-23,8.33E-24,3.39E-23,4.34E-23,6.59E-12,1.79E-22
2,7.38E-10,5.61E-23,2.89E-23,1.16E-22,1.30E-22,1.14E-11,5.38E-22
2,1.07E-09,1.17E-22,7.07E-23,2.77E-22,2.65E-22,1.62E-11,1.09E-21
2,1.42E-09,2.04E-22,1.47E-22,5.64E-22,4.46E-22,2.10E-11,1.84E-21
2,1.79E-09,3.23E-22,2.74E-22,1.04E-21,6.77E-22,2.58E-11,2.79E-21
2,2.19E-09,4.79E-22,4.75E-22,1.77E-21,9.58E-22,3.06E-11,3.94E-21
2,2.62E-09,6.80E-22,7.75E-22,2.86E-21,1.29E-21,3.54E-11,5.30E-21
2,3.08E-09,9.34E-22,1.20E-21,4.41E-21,1.68E-21,4.02E-11,6.88E-21
2,3.58E-09,1.25E-21,1.80E-21,6.54E-21,2.12E-21,4.50E-11,8.68E-21
2,4.12E-09,1.64E-21,2.59E-21,9.37E-21,2.61E-21,4.98E-11,1.07E-20
2,4.69E-09,2.11E-21,3.63E-21,1.31E-20,3.17E-21,5.45E-11,1.30E-20
2,5.31E-09,2.69E-21,4.96E-21,1.78E-20,3.80E-21,5.93E-11,1.55E-20
2,5.97E-09,3.37E-21,6.62E-21,2.37E-20,4.49E-21,6.41E-11,1.83E-20
2,6.67E-09,4.18E-21,8.68E-21,3.09E-20,5.24E-21,6.88E-11,2.13E-20
2,7.40E-09,5.13E-21,1.12E-20,3.98E-20,6.08E-21,7.36E-11,2.47E-20
2,8.20E-09,6.24E-21,1.42E-20,5.03E-20,6.98E-21,7.83E-11,2.83E-20
2,9.03E-09,7.53E-21,1.78E-20,6.29E-20,7.97E-21,8.31E-11,3.22E-20
2,9.89E-09,9.01E-21,2.20E-20,7.76E-20,9.05E-21,8.78E-11,3.65E-20
2,1.08E-08,1.07E-20,2.69E-20,9.48E-20,1.02E-20,9.26E-11,4.11E-20
2,1.18E-08,1.26E-20,3.25E-20,1.15E-19,1.15E-20,9.73E-11,4.61E-20
2,1.28E-08,1.48E-20,3.90E-20,1.37E-19,1.28E-20,1.02E-10,5.14E-20
2,1.38E-08,1.73E-20,4.64E-20,1.63E-19,1.43E-20,1.07E-10,5.71E-20
2,1.49E-08,2.00E-20,5.48E-20,1.92E-19,1.59E-20,1.12E-10,6.32E-20
2,1.60E-08,2.31E-20,6.43E-20,2.25E-19,1.76E-20,1.16E-10,6.98E-20
2,1.71E-08,2.65E-20,7.49E-20,2.62E-19,1.94E-20,1.21E-10,7.68E-20
2,1.83E-08,3.03E-20,8.67E-20,3.03E-19,2.13E-20,1.26E-10,8.42E-20
2,1.95E-08,3.45E-20,9.98E-20,3.48E-19,2.34E-20,1.30E-10,9.21E-20
2,2.08E-08,3.90E-20,1.14E-19,3.98E-19,2.56E-20,1.35E-10,1.01E-19
2,2.21E-08,4.40E-20,1.30E-19,4.52E-19,2.79E-20,1.40E-10,1.09E-19
2,2.35E-08,4.95E-20,1.48E-19,5.12E-19,3.04E-20,1.45E-10,1.19E-19
2,2.49E-08,5.55E-20,1.67E-19,5.78E-19,3.31E-20,1.49E-10,1.29E-19
2,2.63E-08,6.19E-20,1.87E-19,6.49E-19,3.59E-20,1.54E-10,1.40E-19
2,2.78E-08,6.89E-20,2.10E-19,7.25E-19,3.89E-20,1.59E-10,1.51E-19
2,2.93E-08,7.65E-20,2.34E-19,8.08E-19,4.20E-20,1.64E-10,1.62E-19
2,3.09E-08,8.46E-20,2.61E-19,8.97E-19,4.54E-20,1.68E-10,1.75E-19
2,3.24E-08,9.33E-20,2.89E-19,9.93E-19,4.89E-20,1.73E-10,1.88E-19
2,3.40E-08,1.03E-19,3.19E-19,1.10E-18,5.26E-20,1.78E-10,2.02E-19
2,3.57E-08,1.13E-19,3.52E-19,1.21E-18,5.66E-20,1.83E-10,2.16E-19
2,3.73E-08,1.23E-19,3.87E-19,1.32E-18,6.07E-20,1.87E-10,2.31E-19
2,3.90E-08,1.35E-19,4.23E-19,1.45E-18,6.50E-20,1.92E-10,2.47E-19
2,4.07E-08,1.47E-19,4.63E-19,1.58E-18,6.96E-20,1.97E-10,2.64E-19
2,4.24E-08,1.60E-19,5.04E-19,1.72E-18,7.44E-20,2.02E-10,2.81E-19
2,4.42E-08,1.73E-19,5.49E-19,1.86E-18,7.94E-20,2.07E-10,2.99E-19
2,4.60E-08,1.88E-19,5.95E-19,2.02E-18,8.46E-20,2.11E-10,3.18E-19
2,4.78E-08,2.03E-19,6.45E-19,2.18E-18,9.01E-20,2.16E-10,3.37E-19
2,4.96E-08,2.19E-19,6.96E-19,2.35E-18,9.59E-20,2.21E-10,3.58E-19
2,5.15E-08,2.35E-19,7.51E-19,2.53E-18,1.02E-19,2.26E-10,3.79E-19
2,5.34E-08,2.53E-19,8.08E-19,2.72E-18,1.08E-19,2.31E-10,4.01E-19
2,5.54E-08,2.72E-19,8.68E-19,2.91E-18,1.15E-19,2.36E-10,4.24E-19
2,5.73E-08,2.91E-19,9.31E-19,3.12E-18,1.21E-19,2.41E-10,4.48E-19
2,5.93E-08,3.11E-19,9.97E-19,3.33E-18,1.29E-19,2.49E-10,4.73E-19
2,6.13E-08,3.32E-19,1.06E-18,3.55E-18,1.36E-19,2.57E-10,4.99E-19
2,6.33E-08,3.55E-19,1.14E-18,3.78E-18,1.44E-19,2.66E-10,5.25E-19
2,6.53E-08,3.78E-19,1.21E-18,4.02E-18,1.51E-19,2.74E-10,5.52E-19
2,6.73E-08,4.02E-19,1.29E-18,4.27E-18,1.60E-19,2.83E-10,5.81E-19
2,6.94E-08,4.27E-19,1.37E-18,4.52E-18,1.68E-19,2.91E-10,6.10E-19
2,7.15E-08,4.52E-19,1.45E-18,4.78E-18,1.77E-19,3.00E-10,6.40E-19
2,7.36E-08,4.79E-19,1.54E-18,5.05E-18,1.86E-19,3.08E-10,6.71E-19
2,7.57E-08,5.07E-19,1.62E-18,5.33E-18,1.96E-19,3.17E-10,7.03E-19
2,7.79E-08,5.36E-19,1.72E-18,5.62E-18,2.05E-19,3.25E-10,7.36E-19
2,8.00E-08,5.66E-19,1.81E-18,5.91E-18,2.15E-19,3.34E-10,7.70E-19
2,8.22E-08,5.96E-19,1.91E-18,6.22E-18,2.26E-19,3.43E-10,8.05E-19
2,8.44E-08,6.28E-19,2.01E-18,6.53E-18,2.37E-19,3.51E-10,8.40E-19
2,8.66E-08,6.61E-19,2.11E-18,6.84E-18,2.48E-19,3.60E-10,8.77E-19
2,8.88E-08,6.94E-19,2.21E-18,7.17E-18,2.59E-19,3.69E-10,9.14E-19
