Iterations,Velocity,Newton Energy,Gradient Energy,Gradient Mass Energy,Newton Direction L2,Newton Direction Linf,Newton Direction Mass Norm
2,3.87E-07,3.65E-09,5.90E-09,9.59E-09,2.31E-09,1.47E-09,3.97E-09
2,3.88E-07,3.66E-09,5.91E-09,9.58E-09,2.32E-09,1.48E-09,3.99E-09
2,3.90E-07,3.67E-09,5.91E-09,9.58E-09,2.33E-09,1.50E-09,4.01E-09
2,3.91E-07,3.68E-09,5.91E-09,9.57E-09,2.34E-09,1.51E-09,4.03E-09
2,3.91E-07,3.69E-09,5.91E-09,9.56E-09,2.35E-09,1.53E-09,4.04E-09
2,3.92E-07,3.70E-09,5.91E-09,9.54E-09,2.36E-09,1.54E-09,4.06E-09
2,3.93E-07,3.70E-09,5.91E-09,9.53E-09,2.37E-09,1.56E-09,4.08E-09
2,3.93E-07,3.71E-09,5.90E-09,9.51E-09,2.38E-09,1.57E-09,4.09E-09
2,3.94E-07,3.71E-09,5.89E-09,9.49E-09,2.39E-09,1.58E-09,4.11E-09
2,3.94E-07,3.72E-09,5.89E-09,9.47E-09,2.40E-09,1.60E-09,4.12E-09
2,3.95E-07,3.72E-09,5.88E-09,9.45E-09,2.41E-09,1.61E-09,4.14E-09
2,3.95E-07,3.72E-09,5.86E-09,9.42E-09,2.41E-09,1.63E-09,4.15E-09
2,3.95E-07,3.72E-09,5.85E-09,9.39E-09,2.42E-09,1.64E-09,4.16E-09
2,3.95E-07,3.72E-09,5.83E-09,9.36E-09,2.43E-09,1.65E-09,4.17E-09
2,3.95E-07,3.72E-09,5.82E-09,9.33E-09,2.43E-09,1.67E-09,4.18E-09
2,3.94E-07,3.72E-09,5.80E-09,9.30E-09,2.44E-09,1.68E-09,4.19E-09
2,3.94E-07,3.72E-09,5.78E-09,9.26E-09,2.44E-09,1.69E-09,4.20E-09
2,3.94E-07,3.71E-09,5.76E-09,9.22E-09,2.44E-09,1.70E-09,4.21E-09
2,3.93E-07,3.71E-09,5.74E-09,9.19E-09,2.45E-09,1.72E-09,4.22E-09
2,3.92E-07,3.70E-09,5.71E-09,9.15E-09,2.45E-09,1.73E-09,4.23E-09
2,3.92E-07,3.70E-09,5.69E-09,9.10E-09,2.45E-09,1.74E-09,4.23E-09
2,3.91E-07,3.69E-09,5.66E-09,9.06E-09,2.45E-09,1.75E-09,4.24E-09
2,3.90E-07,3.68E-09,5.63E-09,9.01E-09,2.46E-09,1.76E-09,4.25E-09
2,3.89E-07,3.67E-09,5.60E-09,8.97E-09,2.46E-09,1.77E-09,4.25E-09
2,3.88E-07,3.66E-09,5.57E-09,8.92E-09,2.46E-09,1.78E-09,4.25E-09
2,3.87E-07,3.65E-09,5.54E-09,8.87E-09,2.46E-09,1.79E-09,4.26E-09
2,3.85E-07,3.64E-09,5.51E-09,8.82E-09,2.45E-09,1.80E-09,4.26E-09
2,3.84E-07,3.62E-09,5.47E-09,8.77E-09,2.45E-09,1.81E-09,4.26E-09
2,3.82E-07,3.61E-09,5.43E-09,8.71E-09,2.45E-09,1.82E-09,4.26E-09
2,3.81E-07,3.60E-09,5.40E-09,8.66E-09,2.45E-09,1.82E-09,4.26E-09
2,3.79E-07,3.58E-09,5.36E-09,8.60E-09,2.44E-09,1.83E-09,4.26E-09
2,3.77E-07,3.56E-09,5.32E-09,8.54E-09,2.44E-09,1.84E-09,4.26E-09
2,3.76E-07,3.55E-09,5.28E-09,8.48E-09,2.44E-09,1.84E-09,4.26E-09
2,3.74E-07,3.53E-09,5.24E-09,8.42E-09,2.43E-09,1.85E-09,4.25E-09
2,3.72E-07,3.51E-09,5.19E-09,8.36E-09,2.42E-09,1.86E-09,4.25E-09
2,3.70E-07,3.49E-09,5.15E-09,8.30E-09,2.42E-09,1.86E-09,4.25E-09
2,3.67E-07,3.47E-09,5.11E-09,8.24E-09,2.41E-09,1.87E-09,4.24E-09
2,3.65E-07,3.45E-09,5.06E-09,8.17E-09,2.40E-09,1.87E-09,4.23E-09
2,3.63E-07,3.43E-09,5.01E-09,8.11E-09,2.40E-09,1.87E-09,4.23E-09
2,3.60E-07,3.41E-09,4.96E-09,8.04E-09,2.39E-09,1.88E-09,4.22E-09
2,3.58E-07,3.38E-09,4.92E-09,7.97E-09,2.38E-09,1.88E-09,4.21E-09
2,3.55E-07,3.36E-09,4.87E-09,7.90E-09,2.37E-09,1.88E-09,4.20E-09
2,3.53E-07,3.33E-09,4.82E-09,7.83E-09,2.36E-09,1.88E-09,4.19E-09
2,3.50E-07,3.31E-09,4.76E-09,7.76E-09,2.35E-09,1.88E-09,4.18E-09
2,3.47E-07,3.28E-09,4.71E-09,7.69E-09,2.33E-09,1.88E-09,4.16E-09
2,3.44E-07,3.25E-09,4.66E-09,7.62E-09,2.32E-09,1.88E-09,4.15E-09
2,3.42E-07,3.23E-09,4.61E-09,7.55E-09,2.31E-09,1.88E-09,4.13E-09
2,3.39E-07,3.20E-09,4.55E-09,7.47E-09,2.30E-09,1.88E-09,4.12E-09
2,3.36E-07,3.17E-09,4.50E-09,7.40E-09,2.28E-09,1.88E-09,4.10E-09
2,3.32E-07,3.14E-09,4.44E-09,7.32E-09,2.27E-09,1.87E-09,4.09E-09
2,3.29E-07,3.11E-09,4.39E-09,7.25E-09,2.25E-09,1.87E-09,4.07E-09
2,3.26E-07,3.08E-09,4.33E-09,7.17E-09,2.24E-09,1.87E-09,4.05E-09
2,3.23E-07,3.05E-09,4.27E-09,7.09E-09,2.22E-09,1.86E-09,4.03E-09
2,3.19E-07,3.02E-09,4.21E-09,7.01E-09,2.21E-09,1.86E-09,4.01E-09
2,3.16E-07,2.98E-09,4.16E-09,6.93E-09,2.19E-09,1.85E-09,3.98E-09
2,3.12E-07,2.95E-09,4.10E-09,6.85E-09,2.17E-09,1.84E-09,3.96E-09
2,3.09E-07,2.92E-09,4.04E-09,6.77E-09,2.15E-09,1.84E-09,3.94E-09
2,3.05E-07,2.88E-09,3.98E-09,6.69E-09,2.13E-09,1.83E-09,3.91E-09
2,3.01E-07,2.85E-09,3.92E-09,6.61E-09,2.12E-09,1.82E-09,3.88E-09
2,2.98E-07,2.81E-09,3.86E-09,6.53E-09,2.10E-09,1.81E-09,3.86E-09
2,2.94E-07,2.78E-09,3.80E-09,6.45E-09,2.08E-09,1.80E-09,3.83E-09
2,2.90E-07,2.74E-09,3.74E-09,6.36E-09,2.05E-09,1.79E-09,3.80E-09
2,2.86E-07,2.71E-09,3.68E-09,6.28E-09,2.03E-09,1.78E-09,3.77E-09
2,2.82E-07,2.67E-09,3.62E-09,6.19E-09,2.01E-09,1.77E-09,3.73E-09
2,2.78E-07,2.63E-09,3.55E-09,6.11E-09,1.99E-09,1.75E-09,3.70E-09
2,2.74E-07,2.60E-09,3.49E-09,6.02E-09,1.97E-09,1.74E-09,3.67E-09
2,2.70E-07,2.56E-09,3.43E-09,5.93E-09,1.94E-09,1.73E-09,3.63E-09
2,2.66E-07,2.52E-09,3.37E-09,5.85E-09,1.92E-09,1.71E-09,3.60E-09
2,2.62E-07,2.48E-09,3.31E-09,5.76E-09,1.90E-09,1.70E-09,3.56E-09
2,2.58E-07,2.44E-09,3.24E-09,5.67E-09,1.87E-09,1.68E-09,3.52E-09
2,2.54E-07,2.40E-09,3.18E-09,5.58E-09,1.85E-09,1.66E-09,3.48E-09
2,2.50E-07,2.36E-09,3.12E-09,5.49E-09,1.82E-09,1.65E-09,3.44E-09
2,2.45E-07,2.32E-09,3.06E-09,5.40E-09,1.79E-09,1.63E-09,3.40E-09
2,2.41E-07,2.28E-09,3.00E-09,5.31E-09,1.77E-09,1.61E-09,3.36E-09
2,2.37E-07,2.24E-09,2.93E-09,5.22E-09,1.74E-09,1.59E-09,3.31E-09
2,2.32E-07,2.20E-09,2.87E-09,5.13E-09,1.71E-09,1.57E-09,3.27E-09
2,2.28E-07,2.16E-09,2.81E-09,5.03E-09,1.69E-09,1.55E-09,3.22E-09
2,2.23E-07,2.12E-09,2.75E-09,4.94E-09,1.66E-09,1.53E-09,3.17E-09
2,2.19E-07,2.08E-09,2.69E-09,4.85E-09,1.63E-09,1.51E-09,3.13E-09
2,2.14E-07,2.03E-09,2.62E-09,4.75E-09,1.60E-09,1.48E-09,3.08E-09
2,2.10E-07,1.99E-09,2.56E-09,4.66E-09,1.57E-09,1.46E-09,3.03E-09
2,2.05E-07,1.95E-09,2.50E-09,4.56E-09,1.54E-09,1.44E-09,2.98E-09
2,2.01E-07,1.91E-09,2.44E-09,4.47E-09,1.51E-09,1.41E-09,2.92E-09
2,1.96E-07,1.86E-09,2.38E-09,4.37E-09,1.48E-09,1.39E-09,2.87E-09
2,1.92E-07,1.82E-09,2.32E-09,4.28E-09,1.45E-09,1.36E-09,2.82E-09
2,1.87E-07,1.78E-09,2.26E-09,4.18E-09,1.42E-09,1.34E-09,2.76E-09
2,1.82E-07,1.74E-09,2.20E-09,4.08E-09,1.39E-09,1.31E-09,2.71E-09
2,1.78E-07,1.69E-09,2.14E-09,3.98E-09,1.36E-09,1.28E-09,2.65E-09
2,1.73E-07,1.65E-09,2.08E-09,3.89E-09,1.32E-09,1.25E-09,2.59E-09
2,1.68E-07,1.61E-09,2.02E-09,3.79E-09,1.29E-09,1.23E-09,2.53E-09
2,1.64E-07,1.56E-09,1.96E-09,3.69E-09,1.26E-09,1.20E-09,2.47E-09
2,1.59E-07,1.52E-09,1.90E-09,3.59E-09,1.23E-09,1.17E-09,2.41E-09
2,1.54E-07,1.47E-09,1.84E-09,3.49E-09,1.19E-09,1.14E-09,2.35E-09
2,1.49E-07,1.43E-09,1.78E-09,3.39E-09,1.16E-09,1.11E-09,2.29E-09
2,1.45E-07,1.39E-09,1.72E-09,3.29E-09,1.13E-09,1.08E-09,2.22E-09
2,1.40E-07,1.34E-09,1.66E-09,3.19E-09,1.09E-09,1.04E-09,2.16E-09
2,1.35E-07,1.30E-09,1.61E-09,3.09E-09,1.06E-09,1.01E-09,2.10E-09
2,1.30E-07,1.26E-09,1.55E-09,2.99E-09,1.03E-09,9.80E-10,2.03E-09
2,1.26E-07,1.21E-09,1.49E-09,2.88E-09,9.91E-10,9.48E-10,1.97E-09
2,1.21E-07,1.17E-09,1.44E-09,2.78E-09,9.56E-10,9.15E-10,1.90E-09
2,1.16E-07,1.12E-09,1.38E-09,2.68E-09,9.22E-10,8.81E-10,1.83E-09
2,1.11E-07,1.08E-09,1.32E-09,2.58E-09,8.87E-10,8.47E-10,1.77E-09
2,1.07E-07,1.04E-09,1.27E-09,2.48E-09,8.52E-10,8.13E-10,1.70E-09
2,1.02E-07,9.93E-10,1.21E-09,2.38E-09,8.17E-10,7.79E-10,1.63E-09
2,9.70E-08,9.50E-10,1.16E-09,2.27E-09,7.82E-10,7.44E-10,1.56E-09
2,9.22E-08,9.06E-10,1.11E-09,2.17E-09,7.47E-10,7.09E-10,1.49E-09
2,8.74E-08,8.63E-10,1.05E-09,2.07E-09,7.11E-10,6.73E-10,1.42E-09
2,8.26E-08,8.20E-10,9.99E-10,1.97E-09,6.76E-10,6.37E-10,1.35E-09
2,7.77E-08,7.78E-10,9.47E-10,1.87E-09,6.41E-10,6.01E-10,1.28E-09
2,7.29E-08,7.35E-10,8.95E-10,1.77E-09,6.06E-10,5.65E-10,1.21E-09
2,6.81E-08,6.94E-10,8.44E-10,1.67E-09,5.72E-10,5.29E-10,1.14E-09
2,6.33E-08,6.52E-10,7.94E-10,1.57E-09,5.37E-10,4.92E-10,1.07E-09
2,5.84E-08,6.11E-10,7.45E-10,1.47E-09,5.03E-10,4.55E-10,1.00E-09
2,5.36E-08,5.71E-10,6.97E-10,1.38E-09,4.69E-10,4.18E-10,9.35E-10
2,4.88E-08,5.32E-10,6.51E-10,1.28E-09,4.36E-10,3.81E-10,8.67E-10
2,4.39E-08,4.93E-10,6.05E-10,1.19E-09,4.03E-10,3.44E-10,8.01E-10
2,3.91E-08,4.56E-10,5.62E-10,1.10E-09,3.72E-10,3.06E-10,7.35E-10
2,3.43E-08,4.21E-10,5.21E-10,1.02E-09,3.41E-10,2.69E-10,6.72E-10
2,2.95E-08,3.87E-10,4.82E-10,9.38E-10,3.12E-10,2.31E-10,6.12E-10
2,2.67E-08,3.57E-10,4.47E-10,8.63E-10,2.86E-10,2.10E-10,5.56E-10
2,2.67E-08,3.29E-10,4.16E-10,7.97E-10,2.61E-10,2.10E-10,5.05E-10
2,2.67E-08,3.06E-10,3.89E-10,7.41E-10,2.41E-10,2.10E-10,4.61E-10
2,2.67E-08,2.88E-10,3.69E-10,6.98E-10,2.25E-10,2.10E-10,4.26E-10
2,2.67E-08,2.76E-10,3.56E-10,6.69E-10,2.14E-10,2.10E-10,4.02E-10
2,2.67E-08,2.71E-10,3.51E-10,6.58E-10,2.10E-10,2.10E-10,3.93E-10
2,2.67E-08,2.74E-10,3.54E-10,6.64E-10,2.12E-10,2.09E-10,3.98E-10
2,2.66E-08,2.83E-10,3.64E-10,6.87E-10,2.21E-10,2.09E-10,4.17E-10
2,2.66E-08,3.00E-10,3.82E-10,7.26E-10,2.35E-10,2.09E-10,4.49E-10
2,2.66E-08,3.21E-10,4.06E-10,7.78E-10,2.54E-10,2.09E-10,4.90E-10
2,2.65E-08,3.47E-10,4.35E-10,8.41E-10,2.77E-10,2.09E-10,5.39E-10
2,2.80E-08,3.76E-10,4.69E-10,9.12E-10,3.03E-10,2.20E-10,5.93E-10
2,3.27E-08,4.08E-10,5.05E-10,9.89E-10,3.30E-10,2.57E-10,6.51E-10
2,3.75E-08,4.42E-10,5.45E-10,1.07E-09,3.60E-10,2.93E-10,7.12E-10
2,4.22E-08,4.77E-10,5.86E-10,1.16E-09,3.90E-10,3.30E-10,7.75E-10
2,4.69E-08,5.14E-10,6.30E-10,1.25E-09,4.21E-10,3.66E-10,8.40E-10
2,5.16E-08,5.52E-10,6.74E-10,1.34E-09,4.53E-10,4.02E-10,9.06E-10
2,5.62E-08,5.91E-10,7.20E-10,1.43E-09,4.86E-10,4.38E-10,9.73E-10
2,6.09E-08,6.30E-10,7.67E-10,1.53E-09,5.19E-10,4.74E-10,1.04E-09
2,6.55E-08,6.69E-10,8.15E-10,1.62E-09,5.52E-10,5.09E-10,1.11E-09
2,7.02E-08,7.09E-10,8.63E-10,1.72E-09,5.85E-10,5.44E-10,1.17E-09
2,7.48E-08,7.49E-10,9.12E-10,1.82E-09,6.18E-10,5.79E-10,1.24E-09
2,7.94E-08,7.90E-10,9.62E-10,1.91E-09,6.51E-10,6.13E-10,1.31E-09
2,8.40E-08,8.31E-10,1.01E-09,2.01E-09,6.85E-10,6.47E-10,1.38E-09
2,8.85E-08,8.71E-10,1.06E-09,2.11E-09,7.18E-10,6.81E-10,1.44E-09
2,9.31E-08,9.12E-10,1.11E-09,2.21E-09,7.51E-10,7.14E-10,1.51E-09
2,9.76E-08,9.53E-10,1.16E-09,2.31E-09,7.84E-10,7.47E-10,1.57E-09
2,1.02E-07,9.94E-10,1.22E-09,2.41E-09,8.17E-10,7.80E-10,1.64E-09
2,1.07E-07,1.03E-09,1.27E-09,2.50E-09,8.49E-10,8.12E-10,1.70E-09
2,1.11E-07,1.08E-09,1.32E-09,2.60E-09,8.82E-10,8.43E-10,1.77E-09
2,1.16E-07,1.12E-09,1.37E-09,2.70E-09,9.14E-10,8.75E-10,1.83E-09
2,1.20E-07,1.16E-09,1.42E-09,2.80E-09,9.46E-10,9.05E-10,1.89E-09
2,1.24E-07,1.20E-09,1.48E-09,2.89E-09,9.78E-10,9.36E-10,1.96E-09
2,1.29E-07,1.24E-09,1.53E-09,2.99E-09,1.01E-09,9.66E-10,2.02E-09
2,1.33E-07,1.28E-09,1.58E-09,3.08E-09,1.04E-09,9.95E-10,2.08E-09
2,1.37E-07,1.32E-09,1.63E-09,3.18E-09,1.07E-09,1.02E-09,2.14E-09
2,1.42E-07,1.36E-09,1.69E-09,3.28E-09,1.10E-09,1.05E-09,2.20E-09
2,1.46E-07,1.40E-09,1.74E-09,3.37E-09,1.13E-09,1.08E-09,2.25E-09
2,1.51E-07,1.44E-09,1.79E-09,3.46E-09,1.16E-09,1.11E-09,2.31E-09
2,1.55E-07,1.48E-09,1.85E-09,3.56E-09,1.19E-09,1.13E-09,2.37E-09
2,1.59E-07,1.52E-09,1.90E-09,3.65E-09,1.22E-09,1.16E-09,2.42E-09
2,1.63E-07,1.56E-09,1.96E-09,3.74E-09,1.25E-09,1.19E-09,2.48E-09
2,1.68E-07,1.59E-09,2.01E-09,3.83E-09,1.28E-09,1.21E-09,2.53E-09
2,1.72E-07,1.63E-09,2.06E-09,3.93E-09,1.31E-09,1.23E-09,2.58E-09
2,1.76E-07,1.67E-09,2.12E-09,4.02E-09,1.34E-09,1.26E-09,2.63E-09
2,1.80E-07,1.71E-09,2.17E-09,4.11E-09,1.36E-09,1.28E-09,2.68E-09
2,1.84E-07,1.75E-09,2.23E-09,4.20E-09,1.39E-09,1.30E-09,2.73E-09
2,1.88E-07,1.79E-09,2.28E-09,4.28E-09,1.42E-09,1.33E-09,2.78E-09
2,1.92E-07,1.82E-09,2.33E-09,4.37E-09,1.44E-09,1.35E-09,2.83E-09
2,1.96E-07,1.86E-09,2.39E-09,4.46E-09,1.47E-09,1.37E-09,2.88E-09
2,2.00E-07,1.90E-09,2.44E-09,4.55E-09,1.50E-09,1.39E-09,2.92E-09
2,2.04E-07,1.93E-09,2.50E-09,4.63E-09,1.52E-09,1.41E-09,2.97E-09
2,2.08E-07,1.97E-09,2.55E-09,4.72E-09,1.55E-09,1.43E-09,3.01E-09
2,2.12E-07,2.01E-09,2.61E-09,4.80E-09,1.57E-09,1.45E-09,3.05E-09
2,2.16E-07,2.04E-09,2.66E-09,4.88E-09,1.59E-09,1.46E-09,3.09E-09
2,2.19E-07,2.08E-09,2.71E-09,4.97E-09,1.62E-09,1.48E-09,3.13E-09
2,2.23E-07,2.11E-09,2.77E-09,5.05E-09,1.64E-09,1.50E-09,3.17E-09
2,2.27E-07,2.15E-09,2.82E-09,5.13E-09,1.66E-09,1.51E-09,3.21E-09
2,2.31E-07,2.18E-09,2.88E-09,5.21E-09,1.68E-09,1.53E-09,3.24E-09
2,2.34E-07,2.22E-09,2.93E-09,5.29E-09,1.71E-09,1.54E-09,3.28E-09
2,2.38E-07,2.25E-09,2.98E-09,5.37E-09,1.73E-09,1.56E-09,3.31E-09
2,2.41E-07,2.28E-09,3.04E-09,5.45E-09,1.75E-09,1.57E-09,3.35E-09
2,2.45E-07,2.31E-09,3.09E-09,5.53E-09,1.77E-09,1.58E-09,3.38E-09
2,2.48E-07,2.35E-09,3.14E-09,5.60E-09,1.79E-09,1.59E-09,3.41E-09
2,2.52E-07,2.38E-09,3.19E-09,5.68E-09,1.81E-09,1.60E-09,3.44E-09
2,2.55E-07,2.41E-09,3.24E-09,5.75E-09,1.83E-09,1.62E-09,3.47E-09
2,2.58E-07,2.44E-09,3.30E-09,5.83E-09,1.84E-09,1.63E-09,3.50E-09
2,2.62E-07,2.47E-09,3.35E-09,5.90E-09,1.86E-09,1.63E-09,3.52E-09
2,2.65E-07,2.50E-09,3.40E-09,5.97E-09,1.88E-09,1.64E-09,3.55E-09
2,2.68E-07,2.53E-09,3.45E-09,6.05E-09,1.90E-09,1.65E-09,3.57E-09
2,2.71E-07,2.56E-09,3.50E-09,6.12E-09,1.91E-09,1.66E-09,3.60E-09
2,2.74E-07,2.59E-09,3.55E-09,6.19E-09,1.93E-09,1.67E-09,3.62E-09
2,2.77E-07,2.62E-09,3.60E-09,6.26E-09,1.94E-09,1.67E-09,3.64E-09
2,2.80E-07,2.65E-09,3.65E-09,6.32E-09,1.96E-09,1.68E-09,3.66E-09
2,2.83E-07,2.67E-09,3.70E-09,6.39E-09,1.97E-09,1.68E-09,3.68E-09
2,2.86E-07,2.70E-09,3.75E-09,6.46E-09,1.99E-09,1.69E-09,3.70E-09
2,2.88E-07,2.72E-09,3.79E-09,6.52E-09,2.00E-09,1.69E-09,3.72E-09
2,2.91E-07,2.75E-09,3.84E-09,6.59E-09,2.01E-09,1.69E-09,3.74E-09
2,2.94E-07,2.77E-09,3.89E-09,6.65E-09,2.02E-09,1.70E-09,3.75E-09
2,2.96E-07,2.80E-09,3.93E-09,6.71E-09,2.04E-09,1.70E-09,3.77E-09
2,2.99E-07,2.82E-09,3.98E-09,6.78E-09,2.05E-09,1.70E-09,3.78E-09
2,3.01E-07,2.85E-09,4.02E-09,6.84E-09,2.06E-09,1.70E-09,3.79E-09
2,3.04E-07,2.87E-09,4.07E-09,6.90E-09,2.07E-09,1.70E-09,3.80E-09
2,3.06E-07,2.89E-09,4.11E-09,6.96E-09,2.08E-09,1.70E-09,3.81E-09
2,3.08E-07,2.91E-09,4.15E-09,7.01E-09,2.09E-09,1.70E-09,3.82E-09
2,3.11E-07,2.93E-09,4.20E-09,7.07E-09,2.09E-09,1.70E-09,3.83E-09
2,3.13E-07,2.95E-09,4.24E-09,7.13E-09,2.10E-09,1.70E-09,3.84E-09
2,3.15E-07,2.97E-09,4.28E-09,7.18E-09,2.11E-09,1.70E-09,3.85E-09
2,3.17E-07,2.99E-09,4.32E-09,7.24E-09,2.12E-09,1.69E-09,3.86E-09
2,3.19E-07,3.01E-09,4.36E-09,7.29E-09,2.12E-09,1.69E-09,3.86E-09
2,3.21E-07,3.03E-09,4.39E-09,7.34E-09,2.13E-09,1.69E-09,3.87E-09
2,3.23E-07,3.04E-09,4.43E-09,7.39E-09,2.14E-09,1.68E-09,3.87E-09
2,3.24E-07,3.06E-09,4.47E-09,7.44E-09,2.14E-09,1.68E-09,3.87E-09
2,3.26E-07,3.07E-09,4.50E-09,7.49E-09,2.15E-09,1.67E-09,3.88E-09
2,3.27E-07,3.09E-09,4.54E-09,7.54E-09,2.15E-09,1.67E-09,3.88E-09
2,3.29E-07,3.10E-09,4.57E-09,7.58E-09,2.15E-09,1.66E-09,3.88E-09
2,3.30E-07,3.12E-09,4.60E-09,7.63E-09,2.16E-09,1.66E-09,3.88E-09
2,3.32E-07,3.13E-09,4.64E-09,7.67E-09,2.16E-09,1.65E-09,3.88E-09
2,3.33E-07,3.14E-09,4.67E-09,7.72E-09,2.16E-09,1.64E-09,3.88E-09
2,3.34E-07,3.15E-09,4.70E-09,7.76E-09,2.16E-09,1.63E-09,3.87E-09
2,3.35E-07,3.16E-09,4.73E-09,7.80E-09,2.16E-09,1.63E-09,3.87E-09
2,3.36E-07,3.17E-09,4.75E-09,7.84E-09,2.16E-09,1.62E-09,3.87E-09
2,3.37E-07,3.18E-09,4.78E-09,7.88E-09,2.16E-09,1.61E-09,3.86E-09
2,3.38E-07,3.19E-09,4.81E-09,7.91E-09,2.16E-09,1.60E-09,3.86E-09
2,3.39E-07,3.20E-09,4.83E-09,7.95E-09,2.16E-09,1.59E-09,3.85E-09
2,3.40E-07,3.20E-09,4.85E-09,7.98E-09,2.16E-09,1.58E-09,3.85E-09
2,3.40E-07,3.21E-09,4.88E-09,8.01E-09,2.16E-09,1.57E-09,3.84E-09
2,3.41E-07,3.22E-09,4.90E-09,8.04E-09,2.16E-09,1.56E-09,3.83E-09
2,3.41E-07,3.22E-09,4.92E-09,8.07E-09,2.15E-09,1.55E-09,3.82E-09
2,3.42E-07,3.22E-09,4.94E-09,8.10E-09,2.15E-09,1.54E-09,3.81E-09
2,3.42E-07,3.23E-09,4.95E-09,8.13E-09,2.15E-09,1.53E-09,3.80E-09
2,3.42E-07,3.23E-09,4.97E-09,8.16E-09,2.14E-09,1.52E-09,3.79E-09
2,3.43E-07,3.23E-09,4.98E-09,8.18E-09,2.14E-09,1.51E-09,3.78E-09
2,3.43E-07,3.23E-09,5.00E-09,8.20E-09,2.13E-09,1.50E-09,3.77E-09
2,3.43E-07,3.23E-09,5.01E-09,8.22E-09,2.13E-09,1.48E-09,3.76E-09
2,3.43E-07,3.23E-09,5.02E-09,8.24E-09,2.12E-09,1.47E-09,3.75E-09
2,3.42E-07,3.23E-09,5.03E-09,8.26E-09,2.12E-09,1.46E-09,3.73E-09
2,3.42E-07,3.23E-09,5.04E-09,8.28E-09,2.11E-09,1.45E-09,3.72E-09
2,3.42E-07,3.22E-09,5.05E-09,8.29E-09,2.10E-09,1.43E-09,3.71E-09
2,3.42E-07,3.22E-09,5.06E-09,8.30E-09,2.09E-09,1.42E-09,3.69E-09
2,3.41E-07,3.22E-09,5.06E-09,8.31E-09,2.09E-09,1.41E-09,3.68E-09
2,3.41E-07,3.21E-09,5.07E-09,8.32E-09,2.08E-09,1.40E-09,3.66E-09
2,3.40E-07,3.20E-09,5.07E-09,8.33E-09,2.07E-09,1.38E-09,3.64E-09
2,3.39E-07,3.20E-09,5.07E-09,8.34E-09,2.06E-09,1.37E-09,3.63E-09
2,3.38E-07,3.19E-09,5.07E-09,8.34E-09,2.05E-09,1.36E-09,3.61E-09
2,3.38E-07,3.18E-09,5.07E-09,8.34E-09,2.04E-09,1.34E-09,3.59E-09
2,3.37E-07,3.17E-09,5.07E-09,8.35E-09,2.03E-09,1.33E-09,3.57E-09
2,3.36E-07,3.16E-09,5.06E-09,8.34E-09,2.02E-09,1.31E-09,3.55E-09
2,3.35E-07,3.15E-09,5.06E-09,8.34E-09,2.01E-09,1.30E-09,3.53E-09
2,3.33E-07,3.14E-09,5.05E-09,8.34E-09,2.00E-09,1.29E-09,3.51E-09
2,3.32E-07,3.13E-09,5.04E-09,8.33E-09,1.98E-09,1.27E-09,3.49E-09
2,3.31E-07,3.12E-09,5.03E-09,8.32E-09,1.97E-09,1.26E-09,3.47E-09
2,3.29E-07,3.10E-09,5.02E-09,8.31E-09,1.96E-09,1.24E-09,3.45E-09
2,3.28E-07,3.09E-09,5.01E-09,8.30E-09,1.95E-09,1.23E-09,3.43E-09
2,3.26E-07,3.07E-09,5.00E-09,8.29E-09,1.93E-09,1.22E-09,3.41E-09
2,3.25E-07,3.06E-09,4.98E-09,8.27E-09,1.92E-09,1.20E-09,3.38E-09
2,3.23E-07,3.04E-09,4.97E-09,8.25E-09,1.91E-09,1.19E-09,3.36E-09
2,3.21E-07,3.03E-09,4.95E-09,8.23E-09,1.89E-09,1.17E-09,3.34E-09
2,3.20E-07,3.01E-09,4.93E-09,8.21E-09,1.88E-09,1.16E-09,3.31E-09
2,3.18E-07,2.99E-09,4.91E-09,8.19E-09,1.86E-09,1.15E-09,3.29E-09
2,3.16E-07,2.97E-09,4.89E-09,8.16E-09,1.85E-09,1.13E-09,3.26E-09
2,3.14E-07,2.95E-09,4.87E-09,8.14E-09,1.83E-09,1.13E-09,3.24E-09
2,3.12E-07,2.93E-09,4.85E-09,8.11E-09,1.82E-09,1.13E-09,3.21E-09
2,3.09E-07,2.91E-09,4.82E-09,8.08E-09,1.80E-09,1.12E-09,3.19E-09
2,3.07E-07,2.89E-09,4.80E-09,8.04E-09,1.78E-09,1.12E-09,3.16E-09
2,3.05E-07,2.87E-09,4.77E-09,8.01E-09,1.77E-09,1.12E-09,3.13E-09
2,3.02E-07,2.85E-09,4.74E-09,7.97E-09,1.75E-09,1.11E-09,3.10E-09
2,3.00E-07,2.82E-09,4.71E-09,7.93E-09,1.73E-09,1.11E-09,3.08E-09
2,2.97E-07,2.80E-09,4.68E-09,7.89E-09,1.72E-09,1.11E-09,3.05E-09
2,2.95E-07,2.78E-09,4.65E-09,7.85E-09,1.70E-09,1.10E-09,3.02E-09
2,2.92E-07,2.75E-09,4.62E-09,7.80E-09,1.68E-09,1.10E-09,2.99E-09
2,2.90E-07,2.73E-09,4.59E-09,7.75E-09,1.66E-09,1.09E-09,2.96E-09
2,2.87E-07,2.70E-09,4.55E-09,7.71E-09,1.64E-09,1.08E-09,2.93E-09
2,2.84E-07,2.67E-09,4.51E-09,7.65E-09,1.63E-09,1.08E-09,2.90E-09
